province	segment	postalcode	stationid	distance
NL	3	A1E3W4	6734	6.3697249802
NL	3	A1E3W4	6664	6.4097249801
NL	3	A1E3W4	6693	6.4397249801
NL	3	A1E3W4	54640	6.4397249802
NL	3	A1E3W4	6695	6.4897249801
NL	3	A1E3W4	6616	6.5097249801
NL	3	A1E3W4	6717	6.6197249801
NL	3	A1E3W4	6706	6.7097249801
NL	3	A1E3W4	6741	6.7197249801
NL	3	A1E3W4	6932	6.7197249802
NL	3	A1E3W4	6670	6.7597249801
NL	3	A1E3W4	6740	6.7997249801
NL	3	A1E3W4	52759	6.8097249801
NL	3	A1E3W4	47607	6.8497249801
NL	3	A1E3W4	6705	7.1697249801
NL	3	A1E3W4	6938	7.1697249802
NL	3	A1E3W4	6783	7.8497249801
NL	3	A1E3W4	10227	7.8497249802
NL	3	A1E3W4	51918	7.8697249801
NL	3	A1E3W4	6803	8.0197249801
NL	3	A1E3W4	6804	8.0197249802
NL	3	A1E3W4	6789	13.3897249801
NL	3	A1E3W4	6788	13.3997249801
NL	3	A1E3W4	6779	14.2197249801
NL	3	A1E3W4	6781	15.3897249801
NL	3	A1E3W4	6940	17.2197249801
NL	3	A1E3W4	6774	17.3697249801
NL	3	A1E3W4	10887	17.3697249802
NL	3	A1E3W4	49629	17.3897249801
NL	3	A1E3W4	6787	17.9497249801
NL	3	A1E3W4	53502	17.9497249802
NL	3	A1E3W4	53507	17.9497249803
NL	3	A1E3W4	6799	19.0497249801
NL	3	A1E3W4	6595	19.5697249801
NL	3	A1E3W5	6681	0.1756206401
NL	3	A1E3W5	6672	0.2047091001
NL	3	A1E3W5	6694	0.3752909001
NL	3	A1E3W5	6730	0.3752909002
NL	3	A1E3W5	6658	0.4052909001
NL	3	A1E3W5	6602	0.5052909001
NL	3	A1E3W5	6659	0.5052909002
NL	3	A1E3W5	6559	0.5652909001
NL	3	A1E3W5	6731	0.8656206401
NL	3	A1E3W5	6748	1.0656206401
NL	3	A1E3W5	6753	1.1952909001
NL	3	A1E3W5	6682	1.2952909001
NL	3	A1E3W5	6754	1.3552909001
NL	3	A1E3W5	10113	1.4452909001
NL	3	A1E3W5	6556	1.4552909001
NL	3	A1E3W5	6557	1.4552909002
NL	3	A1E3W5	6671	1.4956206401
NL	3	A1E3W5	6725	1.6052909001
NL	3	A1E3W5	6599	1.7656206401
NL	3	A1E3W5	6578	1.8452909001
NL	3	A1E3W5	6669	1.9656206401
NL	3	A1E3W5	10909	2.0152909001
NL	3	A1E3W5	6575	2.1652909001
NL	3	A1E3W5	6696	2.2356206401
NL	3	A1E3W5	6702	2.4652909001
NL	3	A1E3W5	6676	2.7352909001
NL	3	A1E3W5	6635	2.8852909001
NL	3	A1E3W5	6667	3.0152909001
NL	3	A1E3W5	50088	3.2256206401
NL	3	A1E3W5	30346	3.2356206401
NL	3	A1E3W5	6633	3.2456206401
NL	3	A1E3W5	6594	3.3856206401
NL	3	A1E3W5	55398	3.4356206401
NL	3	A1E3W5	6634	3.4656206401
NL	3	A1E3W5	6636	3.5456206401
NL	3	A1E3W5	6937	4.4156206401
NL	3	A1E3W5	6666	4.9456206401
NL	3	A1E3W5	6582	5.0356206401
NL	3	A1E3W5	6646	5.0656206401
NL	3	A1E3W5	50678	5.0756206401
NL	3	A1E3W5	6755	5.2056206401
NL	3	A1E3W5	6668	5.3056206401
NL	3	A1E3W5	6733	5.3056206402
NL	3	A1E3W5	6581	5.3956206401
NL	3	A1E3W5	6579	5.4056206401
NL	3	A1E3W5	6660	5.5256206401
NL	3	A1E3W5	5020	5.9756206401
NL	3	A1E3W5	6644	5.9956206401
NL	3	A1E3W5	6663	6.2656206401
NL	3	A1E3W5	6665	6.3656206401
NL	3	A1E3W5	6734	6.3656206402
NL	3	A1E3W5	6664	6.4056206401
NL	3	A1E3W5	6693	6.4356206401
NL	3	A1E3W5	54640	6.4356206402
NL	3	A1E3W5	6695	6.4856206401
NL	3	A1E3W5	6616	6.5056206401
NL	3	A1E3W5	6717	6.6156206401
NL	3	A1E3W5	6706	6.7056206401
NL	3	A1E3W5	6741	6.7156206401
NL	3	A1E3W5	6932	6.7156206402
NL	3	A1E3W5	6670	6.7556206401
NL	3	A1E3W5	6740	6.7956206401
NL	3	A1E3W5	52759	6.8056206401
NL	3	A1E3W5	47607	6.8456206401
NL	3	A1E3W5	6705	7.1656206401
NL	3	A1E3W5	6938	7.1656206402
NL	3	A1E3W5	6783	7.8456206401
NL	3	A1E3W5	10227	7.8456206402
NL	3	A1E3W5	51918	7.8656206401
NL	3	A1E3W5	6803	8.0156206401
NL	3	A1E3W5	6804	8.0156206402
NL	3	A1E3W5	6789	13.3856206401
NL	3	A1E3W5	6788	13.3956206401
NL	3	A1E3W5	6779	14.2156206401
NL	3	A1E3W5	6781	15.3856206401
NL	3	A1E3W5	6940	17.2156206401
NL	3	A1E3W5	6774	17.3656206401
NL	3	A1E3W5	10887	17.3656206402
NL	3	A1E3W5	49629	17.3856206401
NL	3	A1E3W5	6787	17.9456206401
NL	3	A1E3W5	53502	17.9456206402
NL	3	A1E3W5	53507	17.9456206403
NL	3	A1E3W5	6799	19.0456206401
NL	3	A1E3W5	6595	19.5656206401
NL	3	A1E3W6	6681	0.1713880001
NL	3	A1E3W6	6672	0.1989860001
NL	3	A1E3W6	6694	0.3810140001
NL	3	A1E3W6	6730	0.3810140002
NL	3	A1E3W6	6658	0.4110140001
NL	3	A1E3W6	6602	0.5110140001
NL	3	A1E3W6	6659	0.5110140002
NL	3	A1E3W6	6559	0.5710140001
NL	3	A1E3W6	6731	0.8613880001
NL	3	A1E3W6	6748	1.0613880001
NL	3	A1E3W6	6753	1.2010140001
NL	3	A1E3W6	6682	1.3010140001
NL	3	A1E3W6	6754	1.3610140001
NL	3	A1E3W6	10113	1.4510140001
NL	3	A1E3W6	6556	1.4610140001
NL	3	A1E3W6	6557	1.4610140002
NL	3	A1E3W6	6671	1.4913880001
NL	3	A1E3W6	6725	1.6110140001
NL	3	A1E3W6	6599	1.7613880001
NL	3	A1E3W6	6578	1.8510140001
NL	3	A1E3W6	6669	1.9613880001
NL	3	A1E3W6	10909	2.0210140001
NL	3	A1E3W6	6575	2.1710140001
NL	3	A1E3W6	6696	2.2313880001
NL	3	A1E3W6	6702	2.4710140001
NL	3	A1E3W6	6676	2.7410140001
NL	3	A1E3W6	6635	2.8910140001
NL	3	A1E3W6	6667	3.0210140001
NL	3	A1E3W6	50088	3.2213880001
NL	3	A1E3W6	30346	3.2313880001
NL	3	A1E3W6	6633	3.2413880001
NL	3	A1E3W6	6594	3.3813880001
NL	3	A1E3W6	55398	3.4313880001
NL	3	A1E3W6	6634	3.4613880001
NL	3	A1E3W6	6636	3.5413880001
NL	3	A1E3W6	6937	4.4113880001
NL	3	A1E3W6	6666	4.9413880001
NL	3	A1E3W6	6582	5.0313880001
NL	3	A1E3W6	6646	5.0613880001
NL	3	A1E3W6	50678	5.0713880001
NL	3	A1E3W6	6755	5.2013880001
NL	3	A1E3W6	6668	5.3013880001
NL	3	A1E3W6	6733	5.3013880002
NL	3	A1E3W6	6581	5.3913880001
NL	3	A1E3W6	6579	5.4013880001
NL	3	A1E3W6	6660	5.5213880001
NL	3	A1E3W6	5020	5.9713880001
NL	3	A1E3W6	6644	5.9913880001
NL	3	A1E3W6	6663	6.2613880001
NL	3	A1E3W6	6665	6.3613880001
NL	3	A1E3W6	6734	6.3613880002
NL	3	A1E3W6	6664	6.4013880001
NL	3	A1E3W6	6693	6.4313880001
NL	3	A1E3W6	54640	6.4313880002
NL	3	A1E3W6	6695	6.4813880001
NL	3	A1E3W6	6616	6.5013880001
NL	3	A1E3W6	6717	6.6113880001
NL	3	A1E3W6	6706	6.7013880001
NL	3	A1E3W6	6741	6.7113880001
NL	3	A1E3W6	6932	6.7113880002
NL	3	A1E3W6	6670	6.7513880001
NL	3	A1E3W6	6740	6.7913880001
NL	3	A1E3W6	52759	6.8013880001
NL	3	A1E3W6	47607	6.8413880001
NL	3	A1E3W6	6705	7.1613880001
NL	3	A1E3W6	6938	7.1613880002
NL	3	A1E3W6	6783	7.8413880001
NL	3	A1E3W6	10227	7.8413880002
NL	3	A1E3W6	51918	7.8613880001
NL	3	A1E3W6	6803	8.0113880001
NL	3	A1E3W6	6804	8.0113880002
NL	3	A1E3W6	6789	13.3813880001
NL	3	A1E3W6	6788	13.3913880001
NL	3	A1E3W6	6779	14.2113880001
NL	3	A1E3W6	6781	15.3813880001
NL	3	A1E3W6	6940	17.2113880001
NL	3	A1E3W6	6774	17.3613880001
NL	3	A1E3W6	10887	17.3613880002
NL	3	A1E3W6	49629	17.3813880001
NL	3	A1E3W6	6787	17.9413880001
NL	3	A1E3W6	53502	17.9413880002
NL	3	A1E3W6	53507	17.9413880003
NL	3	A1E3W6	6799	19.0413880001
NL	3	A1E3W6	6595	19.5613880001
NL	3	A1E3W7	6681	0.1714357601
NL	3	A1E3W7	6672	0.1992277601
NL	3	A1E3W7	6694	0.3807722401
NL	3	A1E3W7	6730	0.3807722402
NL	3	A1E3W7	6658	0.4107722401
NL	3	A1E3W7	6602	0.5107722401
NL	3	A1E3W7	6659	0.5107722402
NL	3	A1E3W7	6559	0.5707722401
NL	3	A1E3W7	6731	0.8614357601
NL	3	A1E3W7	6748	1.0614357601
NL	3	A1E3W7	6753	1.2007722401
NL	3	A1E3W7	6682	1.3007722401
NL	3	A1E3W7	6754	1.3607722401
NL	3	A1E3W7	10113	1.4507722401
NL	3	A1E3W7	6556	1.4607722401
NL	3	A1E3W7	6557	1.4607722402
NL	3	A1E3W7	6671	1.4914357601
NL	3	A1E3W7	6725	1.6107722401
NL	3	A1E3W7	6599	1.7614357601
NL	3	A1E3W7	6578	1.8507722401
NL	3	A1E3W7	6669	1.9614357601
NL	3	A1E3W7	10909	2.0207722401
NL	3	A1E3W7	6575	2.1707722401
NL	3	A1E3W7	6696	2.2314357601
NL	3	A1E3W7	6702	2.4707722401
NL	3	A1E3W7	6676	2.7407722401
NL	3	A1E3W7	6635	2.8907722401
NL	3	A1E3W7	6667	3.0207722401
NL	3	A1E3W7	50088	3.2214357601
NL	3	A1E3W7	30346	3.2314357601
NL	3	A1E3W7	6633	3.2414357601
NL	3	A1E3W7	6594	3.3814357601
NL	3	A1E3W7	55398	3.4314357601
NL	3	A1E3W7	6634	3.4614357601
NL	3	A1E3W7	6636	3.5414357601
NL	3	A1E3W7	6937	4.4114357601
NL	3	A1E3W7	6666	4.9414357601
NL	3	A1E3W7	6582	5.0314357601
NL	3	A1E3W7	6646	5.0614357601
NL	3	A1E3W7	50678	5.0714357601
NL	3	A1E3W7	6755	5.2014357601
NL	3	A1E3W7	6668	5.3014357601
NL	3	A1E3W7	6733	5.3014357602
NL	3	A1E3W7	6581	5.3914357601
NL	3	A1E3W7	6579	5.4014357601
NL	3	A1E3W7	6660	5.5214357601
NL	3	A1E3W7	5020	5.9714357601
NL	3	A1E3W7	6644	5.9914357601
NL	3	A1E3W7	6663	6.2614357601
NL	3	A1E3W7	6665	6.3614357601
NL	3	A1E3W7	6734	6.3614357602
NL	3	A1E3W7	6664	6.4014357601
NL	3	A1E3W7	6693	6.4314357601
NL	3	A1E3W7	54640	6.4314357602
NL	3	A1E3W7	6695	6.4814357601
NL	3	A1E3W7	6616	6.5014357601
NL	3	A1E3W7	6717	6.6114357601
NL	3	A1E3W7	6706	6.7014357601
NL	3	A1E3W7	6741	6.7114357601
NL	3	A1E3W7	6932	6.7114357602
NL	3	A1E3W7	6670	6.7514357601
NL	3	A1E3W7	6740	6.7914357601
NL	3	A1E3W7	52759	6.8014357601
NL	3	A1E3W7	47607	6.8414357601
NL	3	A1E3W7	6705	7.1614357601
NL	3	A1E3W7	6938	7.1614357602
NL	3	A1E3W7	6783	7.8414357601
NL	3	A1E3W7	10227	7.8414357602
NL	3	A1E3W7	51918	7.8614357601
NL	3	A1E3W7	6803	8.0114357601
NL	3	A1E3W7	6804	8.0114357602
NL	3	A1E3W7	6789	13.3814357601
NL	3	A1E3W7	6788	13.3914357601
NL	3	A1E3W7	6779	14.2114357601
NL	3	A1E3W7	6781	15.3814357601
NL	3	A1E3W7	6940	17.2114357601
NL	3	A1E3W7	6774	17.3614357601
NL	3	A1E3W7	10887	17.3614357602
NL	3	A1E3W7	49629	17.3814357601
NL	3	A1E3W7	6787	17.9414357601
NL	3	A1E3W7	53502	17.9414357602
NL	3	A1E3W7	53507	17.9414357603
NL	3	A1E3W7	6799	19.0414357601
NL	3	A1E3W7	6595	19.5614357601
NL	3	A1E3W8	6681	0.1702520001
NL	3	A1E3W8	6672	0.1983100001
NL	3	A1E3W8	6694	0.3816900001
NL	3	A1E3W8	6730	0.3816900002
NL	3	A1E3W8	6658	0.4116900001
NL	3	A1E3W8	6602	0.5116900001
NL	3	A1E3W8	6659	0.5116900002
NL	3	A1E3W8	6559	0.5716900001
NL	3	A1E3W8	6731	0.8602520001
NL	3	A1E3W8	6748	1.0602520001
NL	3	A1E3W8	6753	1.2016900001
NL	3	A1E3W8	6682	1.3016900001
NL	3	A1E3W8	6754	1.3616900001
NL	3	A1E3W8	10113	1.4516900001
NL	3	A1E3W8	6556	1.4616900001
NL	3	A1E3W8	6557	1.4616900002
NL	3	A1E3W8	6671	1.4902520001
NL	3	A1E3W8	6725	1.6116900001
NL	3	A1E3W8	6599	1.7602520001
NL	3	A1E3W8	6578	1.8516900001
NL	3	A1E3W8	6669	1.9602520001
NL	3	A1E3W8	10909	2.0216900001
NL	3	A1E3W8	6575	2.1716900001
NL	3	A1E3W8	6696	2.2302520001
NL	3	A1E3W8	6702	2.4716900001
NL	3	A1E3W8	6676	2.7416900001
NL	3	A1E3W8	6635	2.8916900001
NL	3	A1E3W8	6667	3.0216900001
NL	3	A1E3W8	50088	3.2202520001
NL	3	A1E3W8	30346	3.2302520001
NL	3	A1E3W8	6633	3.2402520001
NL	3	A1E3W8	6594	3.3802520001
NL	3	A1E3W8	55398	3.4302520001
NL	3	A1E3W8	6634	3.4602520001
NL	3	A1E3W8	6636	3.5402520001
NL	3	A1E3W8	6937	4.4102520001
NL	3	A1E3W8	6666	4.9402520001
NL	3	A1E3W8	6582	5.0302520001
NL	3	A1E3W8	6646	5.0602520001
NL	3	A1E3W8	50678	5.0702520001
NL	3	A1E3W8	6755	5.2002520001
NL	3	A1E3W8	6668	5.3002520001
NL	3	A1E3W8	6733	5.3002520002
NL	3	A1E3W8	6581	5.3902520001
NL	3	A1E3W8	6579	5.4002520001
NL	3	A1E3W8	6660	5.5202520001
NL	3	A1E3W8	5020	5.9702520001
NL	3	A1E3W8	6644	5.9902520001
NL	3	A1E3W8	6663	6.2602520001
NL	3	A1E3W8	6665	6.3602520001
NL	3	A1E3W8	6734	6.3602520002
NL	3	A1E3W8	6664	6.4002520001
NL	3	A1E3W8	6693	6.4302520001
NL	3	A1E3W8	54640	6.4302520002
NL	3	A1E3W8	6695	6.4802520001
NL	3	A1E3W8	6616	6.5002520001
NL	3	A1E3W8	6717	6.6102520001
NL	3	A1E3W8	6706	6.7002520001
NL	3	A1E3W8	6741	6.7102520001
NL	3	A1E3W8	6932	6.7102520002
NL	3	A1E3W8	6670	6.7502520001
NL	3	A1E3W8	6740	6.7902520001
NL	3	A1E3W8	52759	6.8002520001
NL	3	A1E3W8	47607	6.8402520001
NL	3	A1E3W8	6705	7.1602520001
NL	3	A1E3W8	6938	7.1602520002
NL	3	A1E3W8	6783	7.8402520001
NL	3	A1E3W8	10227	7.8402520002
NL	3	A1E3W8	51918	7.8602520001
NL	3	A1E3W8	6803	8.0102520001
NL	3	A1E3W8	6804	8.0102520002
NL	3	A1E3W8	6789	13.3802520001
NL	3	A1E3W8	6788	13.3902520001
NL	3	A1E3W8	6779	14.2102520001
NL	3	A1E3W8	6781	15.3802520001
NL	3	A1E3W8	6940	17.2102520001
NL	3	A1E3W8	6774	17.3602520001
NL	3	A1E3W8	10887	17.3602520002
NL	3	A1E3W8	49629	17.3802520001
NL	3	A1E3W8	6787	17.9402520001
NL	3	A1E3W8	53502	17.9402520002
NL	3	A1E3W8	53507	17.9402520003
NL	3	A1E3W8	6799	19.0402520001
NL	3	A1E3W8	6595	19.5602520001
NL	3	A1E3W9	6681	0.1707908501
NL	3	A1E3W9	6672	0.2001671301
NL	3	A1E3W9	6694	0.3798328701
NL	3	A1E3W9	6730	0.3798328702
NL	3	A1E3W9	6658	0.4098328701
NL	3	A1E3W9	6602	0.5098328701
NL	3	A1E3W9	6659	0.5098328702
NL	3	A1E3W9	6559	0.5698328701
NL	3	A1E3W9	6731	0.8607908501
NL	3	A1E3W9	6748	1.0607908501
NL	3	A1E3W9	6753	1.1998328701
NL	3	A1E3W9	6682	1.2998328701
NL	3	A1E3W9	6754	1.3598328701
NL	3	A1E3W9	10113	1.4498328701
NL	3	A1E3W9	6556	1.4598328701
NL	3	A1E3W9	6557	1.4598328702
NL	3	A1E3W9	6671	1.4907908501
NL	3	A1E3W9	6725	1.6098328701
NL	3	A1E3W9	6599	1.7607908501
NL	3	A1E3W9	6578	1.8498328701
NL	3	A1E3W9	6669	1.9607908501
NL	3	A1E3W9	10909	2.0198328701
NL	3	A1E3W9	6575	2.1698328701
NL	3	A1E3W9	6696	2.2307908501
NL	3	A1E3W9	6702	2.4698328701
NL	3	A1E3W9	6676	2.7398328701
NL	3	A1E3W9	6635	2.8898328701
NL	3	A1E3W9	6667	3.0198328701
NL	3	A1E3W9	50088	3.2207908501
NL	3	A1E3W9	30346	3.2307908501
NL	3	A1E3W9	6633	3.2407908501
NL	3	A1E3W9	6594	3.3807908501
NL	3	A1E3W9	55398	3.4307908501
NL	3	A1E3W9	6634	3.4607908501
NL	3	A1E3W9	6636	3.5407908501
NL	3	A1E3W9	6937	4.4107908501
NL	3	A1E3W9	6666	4.9407908501
NL	3	A1E3W9	6582	5.0307908501
NL	3	A1E3W9	6646	5.0607908501
NL	3	A1E3W9	50678	5.0707908501
NL	3	A1E3W9	6755	5.2007908501
NL	3	A1E3W9	6668	5.3007908501
NL	3	A1E3W9	6733	5.3007908502
NL	3	A1E3W9	6581	5.3907908501
NL	3	A1E3W9	6579	5.4007908501
NL	3	A1E3W9	6660	5.5207908501
NL	3	A1E3W9	5020	5.9707908501
NL	3	A1E3W9	6644	5.9907908501
NL	3	A1E3W9	6663	6.2607908501
NL	3	A1E3W9	6665	6.3607908501
NL	3	A1E3W9	6734	6.3607908502
NL	3	A1E3W9	6664	6.4007908501
NL	3	A1E3W9	6693	6.4307908501
NL	3	A1E3W9	54640	6.4307908502
NL	3	A1E3W9	6695	6.4807908501
NL	3	A1E3W9	6616	6.5007908501
NL	3	A1E3W9	6717	6.6107908501
NL	3	A1E3W9	6706	6.7007908501
NL	3	A1E3W9	6741	6.7107908501
NL	3	A1E3W9	6932	6.7107908502
NL	3	A1E3W9	6670	6.7507908501
NL	3	A1E3W9	6740	6.7907908501
NL	3	A1E3W9	52759	6.8007908501
NL	3	A1E3W9	47607	6.8407908501
NL	3	A1E3W9	6705	7.1607908501
NL	3	A1E3W9	6938	7.1607908502
NL	3	A1E3W9	6783	7.8407908501
NL	3	A1E3W9	10227	7.8407908502
NL	3	A1E3W9	51918	7.8607908501
NL	3	A1E3W9	6803	8.0107908501
NL	3	A1E3W9	6804	8.0107908502
NL	3	A1E3W9	6789	13.3807908501
NL	3	A1E3W9	6788	13.3907908501
NL	3	A1E3W9	6779	14.2107908501
NL	3	A1E3W9	6781	15.3807908501
NL	3	A1E3W9	6940	17.2107908501
NL	3	A1E3W9	6774	17.3607908501
NL	3	A1E3W9	10887	17.3607908502
NL	3	A1E3W9	49629	17.3807908501
NL	3	A1E3W9	6787	17.9407908501
NL	3	A1E3W9	53502	17.9407908502
NL	3	A1E3W9	53507	17.9407908503
NL	3	A1E3W9	6799	19.0407908501
NL	3	A1E3W9	6595	19.5607908501
NL	3	A1E3X1	6681	0.1707550001
NL	3	A1E3X1	6672	0.1999390001
NL	3	A1E3X1	6694	0.3800610001
NL	3	A1E3X1	6730	0.3800610002
NL	3	A1E3X1	6658	0.4100610001
NL	3	A1E3X1	6602	0.5100610001
NL	3	A1E3X1	6659	0.5100610002
NL	3	A1E3X1	6559	0.5700610001
NL	3	A1E3X1	6731	0.8607550001
NL	3	A1E3X1	6748	1.0607550001
NL	3	A1E3X1	6753	1.2000610001
NL	3	A1E3X1	6682	1.3000610001
NL	3	A1E3X1	6754	1.3600610001
NL	3	A1E3X1	10113	1.4500610001
NL	3	A1E3X1	6556	1.4600610001
NL	3	A1E3X1	6557	1.4600610002
NL	3	A1E3X1	6671	1.4907550001
NL	3	A1E3X1	6725	1.6100610001
NL	3	A1E3X1	6599	1.7607550001
NL	3	A1E3X1	6578	1.8500610001
NL	3	A1E3X1	6669	1.9607550001
NL	3	A1E3X1	10909	2.0200610001
NL	3	A1E3X1	6575	2.1700610001
NL	3	A1E3X1	6696	2.2307550001
NL	3	A1E3X1	6702	2.4700610001
NL	3	A1E3X1	6676	2.7400610001
NL	3	A1E3X1	6635	2.8900610001
NL	3	A1E3X1	6667	3.0200610001
NL	3	A1E3X1	50088	3.2207550001
NL	3	A1E3X1	30346	3.2307550001
NL	3	A1E3X1	6633	3.2407550001
NL	3	A1E3X1	6594	3.3807550001
NL	3	A1E3X1	55398	3.4307550001
NL	3	A1E3X1	6634	3.4607550001
NL	3	A1E3X1	6636	3.5407550001
NL	3	A1E3X1	6937	4.4107550001
NL	3	A1E3X1	6666	4.9407550001
NL	3	A1E3X1	6582	5.0307550001
NL	3	A1E3X1	6646	5.0607550001
NL	3	A1E3X1	50678	5.0707550001
NL	3	A1E3X1	6755	5.2007550001
NL	3	A1E3X1	6668	5.3007550001
NL	3	A1E3X1	6733	5.3007550002
NL	3	A1E3X1	6581	5.3907550001
NL	3	A1E3X1	6579	5.4007550001
NL	3	A1E3X1	6660	5.5207550001
NL	3	A1E3X1	5020	5.9707550001
NL	3	A1E3X1	6644	5.9907550001
NL	3	A1E3X1	6663	6.2607550001
NL	3	A1E3X1	6665	6.3607550001
NL	3	A1E3X1	6734	6.3607550002
NL	3	A1E3X1	6664	6.4007550001
NL	3	A1E3X1	6693	6.4307550001
NL	3	A1E3X1	54640	6.4307550002
NL	3	A1E3X1	6695	6.4807550001
NL	3	A1E3X1	6616	6.5007550001
NL	3	A1E3X1	6717	6.6107550001
NL	3	A1E3X1	6706	6.7007550001
NL	3	A1E3X1	6741	6.7107550001
NL	3	A1E3X1	6932	6.7107550002
NL	3	A1E3X1	6670	6.7507550001
NL	3	A1E3X1	6740	6.7907550001
NL	3	A1E3X1	52759	6.8007550001
NL	3	A1E3X1	47607	6.8407550001
NL	3	A1E3X1	6705	7.1607550001
NL	3	A1E3X1	6938	7.1607550002
NL	3	A1E3X1	6783	7.8407550001
NL	3	A1E3X1	10227	7.8407550002
NL	3	A1E3X1	51918	7.8607550001
NL	3	A1E3X1	6803	8.0107550001
NL	3	A1E3X1	6804	8.0107550002
NL	3	A1E3X1	6789	13.3807550001
NL	3	A1E3X1	6788	13.3907550001
NL	3	A1E3X1	6779	14.2107550001
NL	3	A1E3X1	6781	15.3807550001
NL	3	A1E3X1	6940	17.2107550001
NL	3	A1E3X1	6774	17.3607550001
NL	3	A1E3X1	10887	17.3607550002
NL	3	A1E3X1	49629	17.3807550001
NL	3	A1E3X1	6787	17.9407550001
NL	3	A1E3X1	53502	17.9407550002
NL	3	A1E3X1	53507	17.9407550003
NL	3	A1E3X1	6799	19.0407550001
NL	3	A1E3X1	6595	19.5607550001
NL	3	A1E3X2	6681	0.1677416101
NL	3	A1E3X2	6672	0.2014290301
NL	3	A1E3X2	6694	0.3785709701
NL	3	A1E3X2	6730	0.3785709702
NL	3	A1E3X2	6658	0.4085709701
NL	3	A1E3X2	6602	0.5085709701
NL	3	A1E3X2	6659	0.5085709702
NL	3	A1E3X2	6559	0.5685709701
NL	3	A1E3X2	6731	0.8577416101
NL	3	A1E3X2	6748	1.0577416101
NL	3	A1E3X2	6753	1.1985709701
NL	3	A1E3X2	6682	1.2985709701
NL	3	A1E3X2	6754	1.3585709701
NL	3	A1E3X2	10113	1.4485709701
NL	3	A1E3X2	6556	1.4585709701
NL	3	A1E3X2	6557	1.4585709702
NL	3	A1E3X2	6671	1.4877416101
NL	3	A1E3X2	6725	1.6085709701
NL	3	A1E3X2	6599	1.7577416101
NL	3	A1E3X2	6578	1.8485709701
NL	3	A1E3X2	6669	1.9577416101
NL	3	A1E3X2	10909	2.0185709701
NL	3	A1E3X2	6575	2.1685709701
NL	3	A1E3X2	6696	2.2277416101
NL	3	A1E3X2	6702	2.4685709701
NL	3	A1E3X2	6676	2.7385709701
NL	3	A1E3X2	6635	2.8885709701
NL	3	A1E3X2	6667	3.0185709701
NL	3	A1E3X2	50088	3.2177416101
NL	3	A1E3X2	30346	3.2277416101
NL	3	A1E3X2	6633	3.2377416101
NL	3	A1E3X2	6594	3.3777416101
NL	3	A1E3X2	55398	3.4277416101
NL	3	A1E3X2	6634	3.4577416101
NL	3	A1E3X2	6636	3.5377416101
NL	3	A1E3X2	6937	4.4077416101
NL	3	A1E3X2	6666	4.9377416101
NL	3	A1E3X2	6582	5.0277416101
NL	3	A1E3X2	6646	5.0577416101
NL	3	A1E3X2	50678	5.0677416101
NL	3	A1E3X2	6755	5.1977416101
NL	3	A1E3X2	6668	5.2977416101
NL	3	A1E3X2	6733	5.2977416102
NL	3	A1E3X2	6581	5.3877416101
NL	3	A1E3X2	6579	5.3977416101
NL	3	A1E3X2	6660	5.5177416101
NL	3	A1E3X2	5020	5.9677416101
NL	3	A1E3X2	6644	5.9877416101
NL	3	A1E3X2	6663	6.2577416101
NL	3	A1E3X2	6665	6.3577416101
NL	3	A1E3X2	6734	6.3577416102
NL	3	A1E3X2	6664	6.3977416101
NL	3	A1E3X2	6693	6.4277416101
NL	3	A1E3X2	54640	6.4277416102
NL	3	A1E3X2	6695	6.4777416101
NL	3	A1E3X2	6616	6.4977416101
NL	3	A1E3X2	6717	6.6077416101
NL	3	A1E3X2	6706	6.6977416101
NL	3	A1E3X2	6741	6.7077416101
NL	3	A1E3X2	6932	6.7077416102
NL	3	A1E3X2	6670	6.7477416101
NL	3	A1E3X2	6740	6.7877416101
NL	3	A1E3X2	52759	6.7977416101
NL	3	A1E3X2	47607	6.8377416101
NL	3	A1E3X2	6705	7.1577416101
NL	3	A1E3X2	6938	7.1577416102
NL	3	A1E3X2	6783	7.8377416101
NL	3	A1E3X2	10227	7.8377416102
NL	3	A1E3X2	51918	7.8577416101
NL	3	A1E3X2	6803	8.0077416101
NL	3	A1E3X2	6804	8.0077416102
NL	3	A1E3X2	6789	13.3777416101
NL	3	A1E3X2	6788	13.3877416101
NL	3	A1E3X2	6779	14.2077416101
NL	3	A1E3X2	6781	15.3777416101
NL	3	A1E3X2	6940	17.2077416101
NL	3	A1E3X2	6774	17.3577416101
NL	3	A1E3X2	10887	17.3577416102
NL	3	A1E3X2	49629	17.3777416101
NL	3	A1E3X2	6787	17.9377416101
NL	3	A1E3X2	53502	17.9377416102
NL	3	A1E3X2	53507	17.9377416103
NL	3	A1E3X2	6799	19.0377416101
NL	3	A1E3X2	6595	19.5577416101
NL	3	A1E3X3	6681	0.1677870301
NL	3	A1E3X3	6672	0.2014326901
NL	3	A1E3X3	6694	0.3785673101
NL	3	A1E3X3	6730	0.3785673102
NL	3	A1E3X3	6658	0.4085673101
NL	3	A1E3X3	6602	0.5085673101
NL	3	A1E3X3	6659	0.5085673102
NL	3	A1E3X3	6559	0.5685673101
NL	3	A1E3X3	6731	0.8577870301
NL	3	A1E3X3	6748	1.0577870301
NL	3	A1E3X3	6753	1.1985673101
NL	3	A1E3X3	6682	1.2985673101
NL	3	A1E3X3	6754	1.3585673101
